model_id,dataset,Top-1 Accuracy,Top-5 Accuracy,Precision,Recall,F1-score,Classification Report
timm/convnext_tiny.in12k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.632,0.984,1.0,0.632,0.6974997818500497,"{'Border_collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.9, 'f1-score': 0.9473684210526315, 'support': 50.0}, 'black vulture, Aegypius monachus': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'black vulture, carrion crow, Coragyps atratus': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'briard': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'buzzard, turkey buzzard, turkey vulture, Cathartes aura': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'condor': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'corgi, Welsh corgi': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'coursing': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'cur, mongrel, mutt': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'golden_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'griffon vulture, griffon, Gyps fulvus': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'husky': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'king vulture, Sarcorhamphus papa': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'scavenger': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.16, 'f1-score': 0.27586206896551724, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.18, 'f1-score': 0.3050847457627119, 'support': 50.0}, 'water dog': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'accuracy': 0.632, 'macro avg': {'precision': 0.20833333333333334, 'recall': 0.13166666666666665, 'f1-score': 0.14531245455209366, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.632, 'f1-score': 0.6974997818500497, 'support': 250.0}}"
timm/nfnet_l0.ra2_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.94,0.996,1.0,0.94,0.9681735276455772,"{'Cardigan': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Newfoundland': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.84, 'f1-score': 0.9130434782608695, 'support': 50.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'peacock': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 50.0}, 'whippet': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'accuracy': 0.94, 'macro avg': {'precision': 0.4166666666666667, 'recall': 0.3916666666666666, 'f1-score': 0.4034056365189906, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.94, 'f1-score': 0.9681735276455772, 'support': 250.0}}"
timm/maxvit_nano_rw_256.sw_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.956,0.996,1.0,0.956,0.9768805071996562,"{'Brittany_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Great_Dane': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.88, 'f1-score': 0.9361702127659575, 'support': 50.0}, 'basenji': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'golden_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'accuracy': 0.956, 'macro avg': {'precision': 0.4166666666666667, 'recall': 0.39833333333333326, 'f1-score': 0.4070335446665234, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.956, 'f1-score': 0.9768805071996562, 'support': 250.0}}"
timm/tresnet_l.miil_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.932,0.988,1.0,0.932,0.963428945461346,"{'Brittany_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Doberman': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Greater_Swiss_Mountain_dog': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.8, 'f1-score': 0.8888888888888888, 'support': 50.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'kite': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'peacock': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.94, 'f1-score': 0.9690721649484536, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'accuracy': 0.932, 'macro avg': {'precision': 0.38461538461538464, 'recall': 0.3584615384615385, 'f1-score': 0.37054959440821, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.932, 'f1-score': 0.963428945461346, 'support': 250.0}}"
timm/tf_efficientnetv2_m.in21k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.608,0.952,1.0,0.608,0.708213358883293,"{'Leonberg': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'New World vulture, cathartid': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.9, 'f1-score': 0.9473684210526315, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.72, 'f1-score': 0.8372093023255814, 'support': 50.0}, 'Tibetan_mastiff': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'ball': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'black vulture, Aegypius monachus': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'black vulture, carrion crow, Coragyps atratus': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'briard': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'buzzard, turkey buzzard, turkey vulture, Cathartes aura': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'cat box': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'condor': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'cur, mongrel, mutt': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'darling, favorite, favourite, pet, dearie, deary, ducky': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'greyhound': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'griffon vulture, griffon, Gyps fulvus': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'king vulture, Sarcorhamphus papa': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'malamute': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'pooch, doggie, doggy, barker, bow-wow': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'shepherd dog, sheepdog, sheep dog': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'snow, snowfall': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'stand': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.22, 'f1-score': 0.36065573770491804, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.28, 'f1-score': 0.4375, 'support': 50.0}, 'water dog': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'wolfhound': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'working dog': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'accuracy': 0.608, 'macro avg': {'precision': 0.16129032258064516, 'recall': 0.09806451612903226, 'f1-score': 0.11422796111020853, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.608, 'f1-score': 0.708213358883293, 'support': 250.0}}"
timm/twins_svt_large.in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.948,0.996,1.0,0.948,0.9726588348755673,"{'Brittany_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Doberman': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.86, 'f1-score': 0.9247311827956989, 'support': 50.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'golden_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'peacock': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.94, 'f1-score': 0.9690721649484536, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 50.0}, 'accuracy': 0.948, 'macro avg': {'precision': 0.4166666666666667, 'recall': 0.395, 'f1-score': 0.4052745145314864, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.948, 'f1-score': 0.9726588348755673, 'support': 250.0}}"
timm/regnety_032.ra_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.944,0.992,1.0,0.944,0.969993809169067,"{'Brittany_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Cardigan': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.82, 'f1-score': 0.9010989010989011, 'support': 50.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'flat_coated_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'kite': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.94, 'f1-score': 0.9690721649484536, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 50.0}, 'accuracy': 0.944, 'macro avg': {'precision': 0.4166666666666667, 'recall': 0.3933333333333333, 'f1-score': 0.4041640871537779, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.944, 'f1-score': 0.969993809169067, 'support': 250.0}}"
timm/dm_nfnet_f0.dm_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.932,0.992,1.0,0.932,0.9636806778559355,"{'Cardigan': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Pekinese': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.82, 'f1-score': 0.9010989010989011, 'support': 50.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'fire_engine': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'golden_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'kite': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.94, 'f1-score': 0.9690721649484536, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 50.0}, 'whippet': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'accuracy': 0.932, 'macro avg': {'precision': 0.35714285714285715, 'recall': 0.33285714285714285, 'f1-score': 0.3441716706628341, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.932, 'f1-score': 0.9636806778559355, 'support': 250.0}}"
timm/mixer_b16_224.goog_in21k_ft_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.912,0.968,1.0,0.912,0.9523396171005363,"{'Blenheim_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Border_collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Brittany_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Cardigan': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'English_setter': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'EntleBucher': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Gordon_setter': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Kerry_blue_terrier': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Labrador_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.9, 'f1-score': 0.9473684210526315, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.78, 'f1-score': 0.8764044943820225, 'support': 50.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'golden_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'keeshond': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'malamute': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'peacock': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'accuracy': 0.912, 'macro avg': {'precision': 0.23809523809523808, 'recall': 0.21714285714285717, 'f1-score': 0.22674752788108007, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.912, 'f1-score': 0.9523396171005363, 'support': 250.0}}"
timm/deit_base_patch16_224.fb_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.944,0.992,1.0,0.944,0.9704273362154973,"{'Blenheim_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Border_collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Brittany_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Doberman': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Greater_Swiss_Mountain_dog': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Italian_greyhound': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.86, 'f1-score': 0.9247311827956989, 'support': 50.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'golden_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'malamute': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.94, 'f1-score': 0.9690721649484536, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'accuracy': 0.944, 'macro avg': {'precision': 0.3125, 'recall': 0.295, 'f1-score': 0.30325854256734286, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.944, 'f1-score': 0.9704273362154973, 'support': 250.0}}"
timm/densenet121.ra_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.9,0.98,1.0,0.9,0.9457919674289478,"{'American_Staffordshire_terrier': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Cardigan': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 0.98, 'f1-score': 0.98989898989899, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.96, 'f1-score': 0.9795918367346939, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 1.0, 'recall': 0.78, 'f1-score': 0.8764044943820225, 'support': 50.0}, 'Staffordshire_bullterrier': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'beagle': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'flat_coated_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'goose': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'keeshond': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'kite': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'malinois': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'ruffed grouse, partridge, Bonasa umbellus': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.86, 'f1-score': 0.9247311827956989, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'accuracy': 0.9, 'macro avg': {'precision': 0.2777777777777778, 'recall': 0.25, 'f1-score': 0.26271999095248544, 'support': 250.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.9, 'f1-score': 0.9457919674289478, 'support': 250.0}}"
timm/resmlp_12_224.fb_in1k,subclass_Leonberg-Saint_Bernard-Shetland_sheepdog-standard_schnauzer-vulture,0.892,0.984,0.9947368421052631,0.892,0.9386091543973153,"{'Brittany_spaniel': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Chihuahua': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Kerry_blue_terrier': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'Leonberg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 50.0}, 'Saint_Bernard': {'precision': 1.0, 'recall': 0.92, 'f1-score': 0.9583333333333334, 'support': 50.0}, 'Shetland_sheepdog': {'precision': 0.9736842105263158, 'recall': 0.74, 'f1-score': 0.8409090909090909, 'support': 50.0}, 'Tibetan_terrier': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'bald_eagle': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'beagle': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'borzoi': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'bustard': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'collie': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'flat_coated_retriever': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'giant_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'kite': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'malamute': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'miniature_schnauzer': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'standard_schnauzer': {'precision': 1.0, 'recall': 0.86, 'f1-score': 0.9247311827956989, 'support': 50.0}, 'vulture': {'precision': 1.0, 'recall': 0.94, 'f1-score': 0.9690721649484536, 'support': 50.0}, 'accuracy': 0.892, 'macro avg': {'precision': 0.26177285318559557, 'recall': 0.23473684210526316, 'f1-score': 0.24700240905192508, 'support': 250.0}, 'weighted avg': {'precision': 0.9947368421052631, 'recall': 0.892, 'f1-score': 0.9386091543973153, 'support': 250.0}}"
